record_id,project_name,owner,county,city,status,interested_party_type,seo_slug,slug_length,included,bucket,canonical_category,canonical_url,lastmod,description_chars,has_award,seo_flag,reason,needs_review
recMsS7jBtTqRugyC,Professional Services for Fair Oaks Avenue Signalization at Three Locations,City of Sunnyvale ,Santa Clara,Sunnyvale,Open,professional services,professional-services-for-fair-oaks-avenue-signalization-at-three-locations-city-of-sunnyvale,93,yes,open,professional services,https://www.bidthebay.com/professional-services-project-details/professional-services-for-fair-oaks-avenue-signalization-at-three-locations-city-of-sunnyvale/r/recMsS7jBtTqRugyC,2026-09-01T08:46:51-07:00,2062,no,,open_solicitation,no
recMsqfK7XrCw4tRk,Flooring Services,Contra Costa County Housing Authority,Contra Costa,"Antioch, Bay Point, Brentwood, Martinez, Oakley, Pittsburg, Rodeo, San Pablo",Closed,construction,flooring-services-housing-authority-of-the-county-of-contra-costa,65,no,,,,2026-09-07T11:37:33-07:00,0,no,No description at all,closed_stale_no_results,no
recMtgPukh3Bi3lqU,Marin County Juvenile Hall Accessibility Updates,County of Marin,Marin,San Rafael,Closed,professional services,marin-county-juvenile-hall-accessibility-updates-county-of-marin,64,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/marin-county-juvenile-hall-accessibility-updates-county-of-marin/r/recMtgPukh3Bi3lqU,2026-08-11T08:34:04-07:00,975,no,,recently_closed,no
recMuLecjPFHtpVYg,Renaissance at Fischer - Exterior Painting,Alum Rock Union School District,Santa Clara,San Jose,Closed,construction,renaissance-at-fischer-exterior-painting-alum-rock-union-school-district,72,yes,results,construction,https://www.bidthebay.com/construction-project-details/renaissance-at-fischer-exterior-painting-alum-rock-union-school-district/r/recMuLecjPFHtpVYg,2026-07-06T02:58:48-07:00,213,yes,,award_results,no
recMwLtTiSi7A90wZ,Callan and Meath Crossing Enhancements,City of South San Francisco,San Mateo,South San Francisco,Closed,construction,callan-and-meath-crossing-enhancements-city-of-south-san-francisco,66,yes,results,construction,https://www.bidthebay.com/construction-project-details/callan-and-meath-crossing-enhancements-city-of-south-san-francisco/r/recMwLtTiSi7A90wZ,2026-07-30T08:27:06-07:00,964,yes,,award_results,no
recMx8siQX4ppA8us,Restore Hayward Marsh – Phase 1A Project,East Bay Regional Park District,Alameda,Hayward,Closed,construction,restore-hayward-marsh-phase-1a-project-east-bay-regional-park-district,70,yes,results,construction,https://www.bidthebay.com/construction-project-details/restore-hayward-marsh-phase-1a-project-east-bay-regional-park-district/r/recMx8siQX4ppA8us,2026-06-26T00:00:42-07:00,582,no,,recently_closed,no
recMxqGAdlIurAWRK,Glass and Glazing Services,Sequoia Union High School District,San Mateo,Redwood City and Various San Mateo County Cities,Closed,construction,glass-and-glazing-services-sequoia-union-high-school-district,61,yes,results,construction,https://www.bidthebay.com/construction-project-details/glass-and-glazing-services-sequoia-union-high-school-district/r/recMxqGAdlIurAWRK,2026-07-08T21:41:02-07:00,556,no,,recently_closed,no
recMyOaLC4HluQX0W,Seeger Dam Spillway Modernization Design and Alternatives Selection Project,Marin Water (Marin Municipal Water District),Marin,Nicasio,Closed,professional services,seeger-dam-spillway-modernization-design-and-alternatives-selection-project-marin-water,87,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/seeger-dam-spillway-modernization-design-and-alternatives-selection-project-marin-water/r/recMyOaLC4HluQX0W,2026-09-07T11:37:33-07:00,729,no,,recently_closed,no
recMyXXWdqdBAy3wj,Drainage Maintenance Master Plan,Fairfield-Suisun Sewer District,Solano,Fairfield / Suisun City,Closed,professional services,drainage-maintenance-master-plan-fairfield-suisun-sewer-district,64,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/drainage-maintenance-master-plan-fairfield-suisun-sewer-district/r/recMyXXWdqdBAy3wj,2026-05-09T00:36:13-07:00,876,no,,recently_closed,no
recMyxTZSv3Rm3U0p,Rejected: Tennis Court Resurfacing Project,City of Palo Alto,Santa Clara,Palo Alto,Closed,construction,rejected-tennis-court-resurfacing-project-city-of-palo-alto,59,yes,results,construction,https://www.bidthebay.com/construction-project-details/rejected-tennis-court-resurfacing-project-city-of-palo-alto/r/recMyxTZSv3Rm3U0p,2026-06-29T06:24:14-07:00,243,no,,recently_closed,no
recN0rSV3EEYk76Ns,Residential Alcohol and Drug Rehabilitation Center 264 Morrison Phase 2 – Tenant Improvements,County of Santa Clara,Santa Clara,San Jose,Open,construction,residential-alcohol-and-drug-rehabilitation-center-264-morrison-phase-2-tenant-improvements-county-of-santa-clara,113,yes,open,construction,https://www.bidthebay.com/construction-project-details/residential-alcohol-and-drug-rehabilitation-center-264-morrison-phase-2-tenant-improvements-county-of-santa-clara/r/recN0rSV3EEYk76Ns,2026-09-03T10:17:10-07:00,1723,no,,open_solicitation,no
recN18RknCwJCPL6q,"ChargePoint EV Charging Stations Preventative Maintenance, Testing & Repairs",Sequoia Union High School District,San Mateo,Redwood City,Closed,construction,chargepoint-ev-charging-stations-preventative-maintenance-testing-repairs-sequoia-union-high-school-district,108,yes,results,construction,https://www.bidthebay.com/construction-project-details/chargepoint-ev-charging-stations-preventative-maintenance-testing-repairs-sequoia-union-high-school-district/r/recN18RknCwJCPL6q,2026-07-08T21:41:25-07:00,311,no,,recently_closed,no
recN231FlpkT8pwJz,District-Wide Elevator Maintenance,Sequoia Union High School District,San Mateo,Redwood City,Closed,construction,district-wide-elevator-maintenance-sequoia-union-high-school-district,69,no,,,,2026-07-08T21:46:40-07:00,2149,no,,closed_stale_no_results,no
recN3R9M3DmlaniGh,"Landscape Maintenance, Irrigation Installation, Repairs and Maintenance, and Sustainable Design and Installation Services",County of Santa Clara,Santa Clara, Santa Clara,Closed,construction,landscape-maintenance-irrigation-installation-repairs-and-maintenance-and-sustainable-design-and-installation-services-county-of-santa-clara,140,no,,,,2026-07-08T10:18:51-07:00,332,no,,closed_stale_no_results,no
recN4NrgTBvQs47KI,Long Range Facility Plan,Silicon Valley Clean Water,San Mateo,Redwood City,Closed,professional services,long-range-facility-plan-silicon-valley-clean-water,51,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/long-range-facility-plan-silicon-valley-clean-water/r/recN4NrgTBvQs47KI,2026-09-09T00:02:10-07:00,595,no,,recently_closed,no
recN59UFYS5PYvCT8,Shoreway Environmental Center Zero Emission Vehicle (ZEV) Charging Project,South Bayside Waste Management Authority (RethinkWaste),San Mateo,San Carlos,Closed,construction,shoreway-environmental-center-zero-emission-vehicle-zev-charging-project-south-bayside-waste-management-authority-rethinkwaste,126,yes,results,construction,https://www.bidthebay.com/construction-project-details/shoreway-environmental-center-zero-emission-vehicle-zev-charging-project-south-bayside-waste-management-authority-rethinkwaste/r/recN59UFYS5PYvCT8,2026-08-13T09:57:33-07:00,505,yes,,award_results,no
recN5GfMIdGVkcQYY,Inspector of Record for Evans Center Modernization & Voluntary Seismic & Spray Booth Installation Project,City College of San Francisco,San Francisco,San Francisco,Closed,professional services,inspector-of-record-for-evans-center-modernization-voluntary-seismic-spray-booth-installation-project-city-college-of-san-francisco,131,no,,,,2026-04-15T05:23:53-07:00,1665,no,,closed_stale_no_results,no
recN6EGCMt90suGbp,"Job Order Contracts 032, 033, 034 & 035",Contra Costa County,Contra Costa,Martinez / Countywide,Open,construction,job-order-contracts-032-033-034-035-contra-costa-county,55,yes,open,construction,https://www.bidthebay.com/construction-project-details/job-order-contracts-032-033-034-035-contra-costa-county/r/recN6EGCMt90suGbp,2026-08-14T09:47:21-07:00,1062,no,,open_solicitation,no
recN6w1HGJANOVvdC,"Bryant Street Community Center Access Control, Door Hardware, and ADA Automatic Door Operators",City of Palo Alto,Santa Clara, Palo Alto,Closed,construction,bryant-street-community-center-access-control-door-hardware-and-ada-automatic-door-operators-city-of-palo-alto,110,yes,results,construction,https://www.bidthebay.com/construction-project-details/bryant-street-community-center-access-control-door-hardware-and-ada-automatic-door-operators-city-of-palo-alto/r/recN6w1HGJANOVvdC,2026-04-14T17:02:40-07:00,178,no,,recently_closed,no
recN7GgJLEwVueiBM,Coleman Elementary School Roof Replacement Project ,San Rafael City Schools,Marin,San Rafael,Closed,construction,coleman-elementary-school-roof-replacement-project-san-rafael-city-schools,74,yes,results,construction,https://www.bidthebay.com/construction-project-details/coleman-elementary-school-roof-replacement-project-san-rafael-city-schools/r/recN7GgJLEwVueiBM,2026-04-23T20:58:06-07:00,204,yes,,award_results,no
recN8wWW3i5QHgJ6e,Fire Station 2 Tenant Improvements,City of Sausalito,Marin,Sausalito,Closed,construction,fire-station-2-tenant-improvements-city-of-sausalito,52,yes,results,construction,https://www.bidthebay.com/construction-project-details/fire-station-2-tenant-improvements-city-of-sausalito/r/recN8wWW3i5QHgJ6e,2026-07-11T09:40:00-07:00,401,yes,,award_results,no
recN9OAlBnECacl7T,On-Call Environmental Consulting Services - Rebid,City of Hayward,Alameda,Hayward ,Closed,professional services,on-call-environmental-consulting-services-rebid-city-of-hayward,63,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/on-call-environmental-consulting-services-rebid-city-of-hayward/r/recN9OAlBnECacl7T,2026-08-09T21:25:21-07:00,1299,no,,recently_closed,no
recNB4PWcPbWlhQxs,Soccer Scoreboard Project at Las Positas College,Chabot Las Positas Community College District,Alameda,Livermore,Closed,construction,soccer-scoreboard-project-at-las-positas-college-chabot-las-positas-community-college-district,94,yes,results,construction,https://www.bidthebay.com/construction-project-details/soccer-scoreboard-project-at-las-positas-college-chabot-las-positas-community-college-district/r/recNB4PWcPbWlhQxs,2026-08-25T10:20:39-07:00,244,yes,,award_results,no
recND6bATzQ70bbgA,2025/2026 Street Resurfacing Project,Town of Portola Valley,San Mateo,Portola Valley,Closed,construction,2025-2026-street-resurfacing-project-town-of-portola-valley,59,yes,results,construction,https://www.bidthebay.com/construction-project-details/2025-2026-street-resurfacing-project-town-of-portola-valley/r/recND6bATzQ70bbgA,2026-08-19T00:04:12-07:00,861,no,,recently_closed,no
recNEr8V4TSnG7wPP,El Charro Road Precise Roadway Alignment,City of Pleasanton,Alameda,Pleasanton,Closed,professional services,el-charro-road-precise-roadway-alignment-city-of-pleasanton,59,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/el-charro-road-precise-roadway-alignment-city-of-pleasanton/r/recNEr8V4TSnG7wPP,2026-05-07T17:01:11-07:00,0,no,No description at all,recently_closed,no
recNHqEwkePbMULcj,Synthetic Turf Installation,California Department of Corrections and Rehabilitation,Marin,San Quentin,Closed,construction,synthetic-turf-installation-california-department-of-corrections-and-rehabilitation,83,yes,results,construction,https://www.bidthebay.com/construction-project-details/synthetic-turf-installation-california-department-of-corrections-and-rehabilitation/r/recNHqEwkePbMULcj,2026-06-16T03:05:18-07:00,657,no,,recently_closed,no
recNJLk9FpuA3dN5Z,Scenic Avenue Tank Replacement Project,Marin Water (Marin Municipal Water District),Marin,San Anselmo,Closed,construction,scenic-avenue-tank-replacement-project-marin-water,50,yes,results,construction,https://www.bidthebay.com/construction-project-details/scenic-avenue-tank-replacement-project-marin-water/r/recNJLk9FpuA3dN5Z,2026-09-07T11:37:33-07:00,364,yes,,award_results,no
recNJRp2tJklOWvID,North Marin Line Stabilization – Shafter Valve Relocation Project,Marin Water (Marin Municipal Water District),Marin,Lagunitas,Closed,construction,north-marin-line-stabilization-shafter-valve-relocation-project-marin-water,75,yes,results,construction,https://www.bidthebay.com/construction-project-details/north-marin-line-stabilization-shafter-valve-relocation-project-marin-water/r/recNJRp2tJklOWvID,2026-09-07T11:37:33-07:00,360,yes,,award_results,no
recNNADX7VYKBc4HN,Fire Alarm Design & Install,Sequoia Union High School District,San Mateo,Redwood ,Closed,construction,fire-alarm-design-install-sequoia-union-high-school-district,60,no,,,,2026-07-08T21:47:57-07:00,72,no,,closed_stale_no_results,no
recNNM1j3hz8Zv5iC,RSSP Unit 1 Fence Security Installation,UC Berkeley,Alameda,Berkeley,Closed,professional services,rssp-unit-1-fence-security-installation-uc-berkeley,51,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/rssp-unit-1-fence-security-installation-uc-berkeley/r/recNNM1j3hz8Zv5iC,2026-08-18T00:01:19-07:00,2202,no,,recently_closed,no
recNQ30QrGr5RPXhY,2026 Pavement Resurfacing Project,City of Suisun City,Solano,Suisun City,Closed,construction,2026-pavement-resurfacing-project-city-of-suisun-city,53,no,,,,2026-04-21T10:21:34-07:00,114,no,,closed_stale_no_results,no
recNSpdZdVtfLuPen,On-Call Paving Services,County of San Mateo,San Mateo,Various Cities,Closed,construction,on-call-paving-services-county-of-san-mateo,43,yes,results,construction,https://www.bidthebay.com/construction-project-details/on-call-paving-services-county-of-san-mateo/r/recNSpdZdVtfLuPen,2026-06-26T09:49:57-07:00,314,no,,recently_closed,no
recNUWDJfFAuw03aT,2025 & 2026 Street Rehabilitation Project,Town of Moraga,Contra Costa,Moraga,Closed,construction,2025-2026-street-rehabilitation-project-town-of-moraga,54,yes,results,construction,https://www.bidthebay.com/construction-project-details/2025-2026-street-rehabilitation-project-town-of-moraga/r/recNUWDJfFAuw03aT,2026-05-06T17:07:38-07:00,781,no,,recently_closed,no
recNUYIslPZ1D5nVA,Parking Lot Rehabilitation Project at Vasona County Park,County of Santa Clara,Santa Clara,Los Gatos,Closed,construction,parking-lot-rehabilitation-project-at-vasona-county-park-county-of-santa-clara,78,yes,results,construction,https://www.bidthebay.com/construction-project-details/parking-lot-rehabilitation-project-at-vasona-county-park-county-of-santa-clara/r/recNUYIslPZ1D5nVA,2026-05-19T11:16:21-07:00,523,yes,,award_results,no
recNWZo1kPPuJSJwN,Rejected: ER Taylor ES Destructive Testing,San Francisco Unified School District,San Francisco,San Francisco,Closed,construction,rejected-er-taylor-es-destructive-testing-san-francisco-unified-school-district,79,yes,results,construction,https://www.bidthebay.com/construction-project-details/rejected-er-taylor-es-destructive-testing-san-francisco-unified-school-district/r/recNWZo1kPPuJSJwN,2026-06-30T03:04:31-07:00,205,no,,recently_closed,no
recNXZ7ih2AAwAO3B,Design-Build Services for the Wayfinding Enhancement Program Phase 2 - Signage Metal Frames (Div 5),San Francisco International Airport,San Mateo,San Francisco,Closed,construction,design-build-services-for-the-wayfinding-enhancement-program-phase-2-signage-metal-frames-div-5-san-francisco-international-airport-sfo,135,yes,results,construction,https://www.bidthebay.com/construction-project-details/design-build-services-for-the-wayfinding-enhancement-program-phase-2-signage-metal-frames-div-5-san-francisco-international-airport-sfo/r/recNXZ7ih2AAwAO3B,2026-09-07T10:43:30-07:00,251,no,,recently_closed,no
recNj2oYVpHv29Bis,Farallone View Elementary School — Playground Civil Site Work,Cabrillo Unified School District,San Mateo,Montara,Closed,construction,farallone-view-elementary-school-playground-civil-site-work-cabrillo-unified-school-district,92,yes,results,construction,https://www.bidthebay.com/construction-project-details/farallone-view-elementary-school-playground-civil-site-work-cabrillo-unified-school-district/r/recNj2oYVpHv29Bis,2026-05-20T17:11:57-07:00,409,no,,recently_closed,no
recNlslHgviDV6xe9,Rejected: Phillip & Sala Burton High School - Install Electrical Power for Food Service Equipment at Temporary Kitchen,San Francisco Unified School District,San Francisco,San Francisco,Closed,construction,rejected-phillip-sala-burton-high-school-install-electrical-power-for-food-service-equipment-at-temporary-kitchen-san-francisco-unified-school-district,151,yes,results,construction,https://www.bidthebay.com/construction-project-details/rejected-phillip-sala-burton-high-school-install-electrical-power-for-food-service-equipment-at-temporary-kitchen-san-francisco-unified-school-district/r/recNlslHgviDV6xe9,2026-08-16T21:46:23-07:00,614,no,,recently_closed,no
recNmZxGJmWUfVrg2,Greenwood Beach Restoration Project,Town of Tiburon,Marin,Tiburon,Closed,construction,greenwood-beach-restoration-project-town-of-tiburon,51,yes,results,construction,https://www.bidthebay.com/construction-project-details/greenwood-beach-restoration-project-town-of-tiburon/r/recNmZxGJmWUfVrg2,2026-07-15T04:29:29-07:00,127,yes,,award_results,no
recNpe2Plf0j4blPV,Steel Jail Doors with Pass-through Slot,City and County of San Francisco,San Francisco,San Francisco,Closed,construction,steel-jail-doors-with-pass-through-slot-city-and-county-of-san-francisco,72,no,,,,2026-04-11T10:47:26-07:00,658,no,,closed_stale_no_results,no
recNqQQDccbg2r4ym,Spring Valley Elementary School - Water Outlets Remediation,San Francisco Unified School District,San Francisco,San Francisco,Closed,construction,spring-valley-elementary-school-water-outlets-remediation-san-francisco-unified-school-district,95,yes,results,construction,https://www.bidthebay.com/construction-project-details/spring-valley-elementary-school-water-outlets-remediation-san-francisco-unified-school-district/r/recNqQQDccbg2r4ym,2026-04-15T10:31:45-07:00,632,yes,,award_results,no
recNsSlr7iRWcvGD7,Architectural Services for Batmale Hall Modernization,City College of San Francisco,San Francisco,San Francisco,Closed,professional services,architectural-services-for-batmale-hall-modernization-city-college-of-san-francisco,83,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/architectural-services-for-batmale-hall-modernization-city-college-of-san-francisco/r/recNsSlr7iRWcvGD7,2026-08-06T00:04:19-07:00,1972,no,,recently_closed,no
recNvCUXqTy0Ekfet,On-Call General Construction and Emergency Repair Services,City of Dixon,Solano,Dixon ,Closed,construction,on-call-general-construction-and-emergency-repair-services-city-of-dixon,72,yes,results,construction,https://www.bidthebay.com/construction-project-details/on-call-general-construction-and-emergency-repair-services-city-of-dixon/r/recNvCUXqTy0Ekfet,2026-04-11T10:49:50-07:00,2954,no,,recently_closed,no
recNxE8k2PqcPNFWT,Highlands Ranch Tank Improvement ,City of Pittsburg,Contra Costa,Pittsburg,Closed,professional services,highlands-ranch-tank-improvement-city-of-pittsburg,50,no,,,,2026-04-11T10:49:20-07:00,480,no,,closed_stale_no_results,no
recNyKg3lq6jgXzl3,Service Center Electric Vehicle Infrastructure Project,City of Cupertino,Santa Clara,Cupertino ,Closed,construction,service-center-electric-vehicle-infrastructure-project-city-of-cupertino,72,no,,,,2026-04-11T10:47:22-07:00,289,no,,closed_stale_no_results,no
recNyQ5LIN7rgNSX6,Guadalupe Elementary School - Main and Auditorium Building Reroofing Project ,San Francisco Unified School District,San Francisco,San Francisco,Closed,construction,guadalupe-elementary-school-main-and-auditorium-building-reroofing-project-san-francisco-unified-school-district,112,yes,results,construction,https://www.bidthebay.com/construction-project-details/guadalupe-elementary-school-main-and-auditorium-building-reroofing-project-san-francisco-unified-school-district/r/recNyQ5LIN7rgNSX6,2026-03-28T09:49:28-07:00,599,yes,,award_results,no
recNz72lpkykp2syW,Senior Center Natatorium HVAC Repair & Maintenance Services,City of Santa Clara,Santa Clara,Santa Clara,Closed,construction,senior-center-natatorium-hvac-repair-maintenance-services-city-of-santa-clara,77,yes,results,construction,https://www.bidthebay.com/construction-project-details/senior-center-natatorium-hvac-repair-maintenance-services-city-of-santa-clara/r/recNz72lpkykp2syW,2026-05-28T00:14:37-07:00,125,no,,recently_closed,no
recO22wvFOyqH2eAv,Water Softener System Preventative Maintenance and As-Needed Services & Repairs,Zone 7 Water Agency,Alameda,Livermore,Closed,construction,water-softener-system-preventative-maintenance-and-as-needed-services-repairs-zone-7-water-agency,97,no,,,,2026-03-30T10:01:54-07:00,371,no,,closed_stale_no_results,no
recO2zSCMagb3vD8C,Fire Training Tower Renovations,City of Santa Clara,Santa Clara,Santa Clara,Closed,professional services,fire-training-tower-renovations-city-of-santa-clara,51,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/fire-training-tower-renovations-city-of-santa-clara/r/recO2zSCMagb3vD8C,2026-08-21T00:05:00-07:00,1470,no,,recently_closed,no
recO30ErfhDNCZ6pA,Walden West Materials Testing and Special Inspections,Santa Clara County Office of Education,Santa Clara,San Jose,Closed,professional services,walden-west-materials-testing-and-special-inspections-santa-clara-county-office-of-education,92,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/walden-west-materials-testing-and-special-inspections-santa-clara-county-office-of-education/r/recO30ErfhDNCZ6pA,2026-08-16T20:46:48-07:00,573,yes,,award_results,no
recO3wDiQbnOGQcdC,2026 Pavement Rehabilitation Project (Morgan Hill),City of Morgan Hill,Santa Clara,Morgan Hill,Closed,construction,2026-pavement-rehabilitation-project-morgan-hill-city-of-morgan-hill,68,yes,results,construction,https://www.bidthebay.com/construction-project-details/2026-pavement-rehabilitation-project-morgan-hill-city-of-morgan-hill/r/recO3wDiQbnOGQcdC,2026-04-30T17:08:12-07:00,398,no,,recently_closed,no
recO9hlCWnCCootdO,Ruskin K1 & K2 Roof Replacement,Berryessa Union School District,Santa Clara,San Jose,Closed,construction,ruskin-k1-k2-roof-replacement-berryessa-union-school-district,61,yes,results,construction,https://www.bidthebay.com/construction-project-details/ruskin-k1-k2-roof-replacement-berryessa-union-school-district/r/recO9hlCWnCCootdO,2026-04-08T06:34:25-07:00,292,yes,,award_results,no
recOA65wkhw1P7SlV,Various Locations Main Sewer Inspection No. 4 and Spot Lining,San Francisco Public Utilities Commission,San Francisco,San Francisco,Closed,construction,various-locations-main-sewer-inspection-no-4-and-spot-lining-san-francisco-public-utilities-commission,102,yes,results,construction,https://www.bidthebay.com/construction-project-details/various-locations-main-sewer-inspection-no-4-and-spot-lining-san-francisco-public-utilities-commission/r/recOA65wkhw1P7SlV,2026-07-31T00:01:44-07:00,171,no,,recently_closed,no
recOAvefbLQJwrCe5,Site Improvements for Lee Bell Park Restroom Project,City of Fairfield,Solano,Fairfield,Closed,construction,site-improvements-for-lee-bell-park-restroom-project-city-of-fairfield,70,yes,results,construction,https://www.bidthebay.com/construction-project-details/site-improvements-for-lee-bell-park-restroom-project-city-of-fairfield/r/recOAvefbLQJwrCe5,2026-05-15T01:57:24-07:00,545,yes,,award_results,no
recODE6oMFl2wTNgq,Bret Harte Elementary School - Elevator Replacement Project ,San Francisco Unified School District,San Francisco,San Francisco,Closed,construction,bret-harte-elementary-school-elevator-replacement-project-san-francisco-unified-school-district,95,yes,results,construction,https://www.bidthebay.com/construction-project-details/bret-harte-elementary-school-elevator-replacement-project-san-francisco-unified-school-district/r/recODE6oMFl2wTNgq,2026-08-13T05:39:57-07:00,338,yes,,award_results,no
recODuEGQo5rZQaZc,Zone One Optimization Study,City of Fairfield,Solano,Fairfield ,Closed,professional services,zone-one-optimization-study-city-of-fairfield,45,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/zone-one-optimization-study-city-of-fairfield/r/recODuEGQo5rZQaZc,2026-07-17T00:02:41-07:00,154,no,,recently_closed,no
recOEUrtg4lwX74CC,Neighborhood Traffic Calming Project ,City of Antioch,Contra Costa,Antioch,Closed,construction,neighborhood-traffic-calming-project-city-of-antioch,52,yes,results,construction,https://www.bidthebay.com/construction-project-details/neighborhood-traffic-calming-project-city-of-antioch/r/recOEUrtg4lwX74CC,2026-08-26T11:52:16-07:00,207,yes,,award_results,no
recOILzluiCbQA8Z8,Canceled: Concrete Replacement at Sequoia Station,San Mateo County Transit District,San Mateo,San Carlos,Closed,construction,canceled-concrete-replacement-at-sequoia-station-san-mateo-county-transit-district,82,no,,,,2026-04-21T11:40:37-07:00,0,no,No description at all,closed_stale_no_results,no
recOKwgW5NvOvXwpC,Burnell Street Sidewalk Improvements,Napa Valley Transportation Authority,Napa,Napa ,Closed,professional services,burnell-street-sidewalk-improvements-napa-valley-transportation-authority,73,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/burnell-street-sidewalk-improvements-napa-valley-transportation-authority/r/recOKwgW5NvOvXwpC,2026-07-02T00:04:50-07:00,465,no,,recently_closed,no
recONOknlwVTWycRQ,Parking Meter Pole Removal Project,City of Burlingame,San Mateo,Burlingame,Closed,construction,parking-meter-pole-removal-project-city-of-burlingame,53,yes,results,construction,https://www.bidthebay.com/construction-project-details/parking-meter-pole-removal-project-city-of-burlingame/r/recONOknlwVTWycRQ,2026-03-24T00:32:51-07:00,403,yes,,award_results,no
recORAyZw6eY2gCsh,Miscellaneous Sanitary Sewer Repairs FY 2024-2025 Package II,City of San Jose,Santa Clara,San Jose,Closed,construction,miscellaneous-sanitary-sewer-repairs-fy-2024-2025-package-ii-city-of-san-jose,77,yes,results,construction,https://www.bidthebay.com/construction-project-details/miscellaneous-sanitary-sewer-repairs-fy-2024-2025-package-ii-city-of-san-jose/r/recORAyZw6eY2gCsh,2026-06-01T03:30:51-07:00,417,yes,,award_results,no
recOUMm5mAXOuFwZW,Master Agreement for Flow Monitoring Consulting Services,City of San Jose,Santa Clara,San Jose,Closed,professional services,master-agreement-for-flow-monitoring-consulting-services-city-of-san-jose,73,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/master-agreement-for-flow-monitoring-consulting-services-city-of-san-jose/r/recOUMm5mAXOuFwZW,2026-05-20T17:11:51-07:00,900,no,,recently_closed,no
recOUrOSv5jTgxhdJ,Hoover Elementary School Turf Replacement,Oakland Unified School District,Alameda,Oakland,Closed,construction,hoover-elementary-school-turf-replacement-oakland-unified-school-district,73,yes,results,construction,https://www.bidthebay.com/construction-project-details/hoover-elementary-school-turf-replacement-oakland-unified-school-district/r/recOUrOSv5jTgxhdJ,2026-05-11T17:03:59-07:00,495,no,,recently_closed,no
recOYzgP5wzswAu1T,Parkway Heights Middle School: Roofing Replacement Project,South San Francisco Unified School District,San Mateo,South San Francisco,Closed,construction,parkway-heights-middle-school-roofing-replacement-project-south-san-francisco-unified-school-district,101,yes,results,construction,https://www.bidthebay.com/construction-project-details/parkway-heights-middle-school-roofing-replacement-project-south-san-francisco-unified-school-district/r/recOYzgP5wzswAu1T,2026-04-14T07:06:25-07:00,357,no,,recently_closed,no
recOaERizAWuVg4Rj,Bryant Elementary School - Rubber Safety Surfacing Tiles,San Francisco Unified School District,San Francisco,San Francisco,Closed,construction,bryant-elementary-school-rubber-safety-surfacing-tiles-san-francisco-unified-school-district,92,yes,results,construction,https://www.bidthebay.com/construction-project-details/bryant-elementary-school-rubber-safety-surfacing-tiles-san-francisco-unified-school-district/r/recOaERizAWuVg4Rj,2026-04-15T10:34:37-07:00,934,yes,,award_results,no
recOdMvXgpFDjQuBc,Rejected: Central Park Pathway from Stevenson Blvd to Lake Elizabeth,City of Fremont,Alameda,Fremont,Closed,construction,central-park-pathway-from-stevenson-blvd-to-lake-elizabeth-city-of-fremont,74,yes,results,construction,https://www.bidthebay.com/construction-project-details/central-park-pathway-from-stevenson-blvd-to-lake-elizabeth-city-of-fremont/r/recOdMvXgpFDjQuBc,2026-09-10T09:14:14-07:00,138,no,,recently_closed,no
recOdSgAjtuMxJSUx,2026 Road Paving Project,City of Lafayette,Contra Costa,Lafayette,Closed,construction,2026-road-paving-project-city-of-lafayette,42,yes,results,construction,https://www.bidthebay.com/construction-project-details/2026-road-paving-project-city-of-lafayette/r/recOdSgAjtuMxJSUx,2026-04-26T10:08:30-07:00,801,yes,,award_results,no
recOeLKLhRrJ3vv2E,Laurel Road Extension from Teton Road to Sellers Avenue Project ,City of Oakley,Contra Costa,Oakley,Closed,professional services,laurel-road-extension-from-teton-road-to-sellers-avenue-project-city-of-oakley,78,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/laurel-road-extension-from-teton-road-to-sellers-avenue-project-city-of-oakley/r/recOeLKLhRrJ3vv2E,2026-07-31T00:01:49-07:00,1932,no,,recently_closed,no
recOeQMtZ2tbPzSEn,Transportation Planning and Engineering Services,City of Dublin,Alameda,Dublin,Closed,professional services,transportation-planning-and-engineering-services-city-of-dublin,63,no,,,,2026-03-30T09:41:52-07:00,1392,no,,closed_stale_no_results,no
recOfEvqWcaeweqvJ,FY2025-2026 Rancho Solano Pavement Maintenance Project,City of Fairfield,Solano,Fairfield,Closed,construction,fy2025-2026-rancho-solano-pavement-maintenance-project-city-of-fairfield,72,yes,results,construction,https://www.bidthebay.com/construction-project-details/fy2025-2026-rancho-solano-pavement-maintenance-project-city-of-fairfield/r/recOfEvqWcaeweqvJ,2026-07-22T03:11:52-07:00,1026,yes,,award_results,no
